id_transacao,id_cliente,data_transacao,lugar_transacao
161702202,7422,2020-10-03,loja física
498139601,7422,2021-05-09,loja física
210797549,7422,2021-02-21,loja física
293388945,3523,2021-01-23,loja física
667201882,3523,2021-03-07,loja física
574362967,3523,2021-04-01,loja física
485662306,3523,2021-07-15,loja física
363648589,3523,2022-05-13,loja física
765072776,3523,2022-06-28,loja física
124515745,3523,2021-06-09,loja física
156682255,3523,2021-02-24,loja física
790277937,7106,2022-03-31,loja física
352564562,7106,2022-06-26,loja física
766388972,7106,2022-05-17,loja física
390245233,7106,2022-08-18,loja física
865360086,7106,2022-05-08,loja física
599275498,7106,2022-11-09,loja física
706436199,7106,2022-11-23,loja física
405488898,7106,2022-09-25,loja física
313950000,7106,2022-05-20,loja física
886949847,7106,2022-04-03,loja física
649911790,6504,2021-11-20,loja física
142989557,6504,2022-01-02,loja física
699720991,6504,2022-09-25,loja física
207503591,5067,2022-02-14,loja física
489434176,5067,2022-07-27,loja física
235636704,5067,2022-08-28,loja física
355825722,5067,2022-06-08,loja física
857388873,5067,2022-04-04,loja física
536060714,5067,2022-12-02,loja física
573319532,5067,2022-05-08,loja física
224198938,5067,2022-10-24,loja física
729688559,5067,2022-06-17,loja física
501492527,5067,2022-08-19,loja física
828832349,5067,2022-06-03,loja física
343561199,4216,2021-02-22,loja física
393614000,4216,2022-01-27,loja física
509558794,4216,2022-02-18,loja física
213187454,4216,2022-10-04,loja física
308413038,4216,2021-11-10,loja física
864360025,4216,2021-09-16,loja física
709660711,4216,2021-05-15,loja física
254305426,4216,2021-10-07,loja física
228341373,4216,2021-05-22,loja física
304552410,8581,2021-03-05,loja física
784387770,8581,2022-02-06,loja física
743833388,8581,2021-06-15,loja física
348990493,8581,2021-10-15,loja física
861804532,8581,2021-07-28,loja física
188048724,8581,2021-04-23,loja física
372623917,8581,2021-04-06,loja física
753081340,8581,2022-01-07,loja física
835181119,5929,2022-05-06,loja física
722392324,5929,2022-05-25,loja física
376187632,5929,2022-07-21,loja física
241894179,3129,2022-05-22,loja física
376647999,3129,2022-10-13,loja física
650322989,3129,2022-12-28,loja física
137214663,6528,2022-06-05,loja física
804661099,6528,2022-08-16,loja física
571868378,1361,2021-06-04,loja física
767948742,1361,2021-11-17,loja física
143040568,1361,2021-10-24,loja física
215345621,1361,2021-08-05,loja física
407987171,1361,2021-10-27,loja física
899829171,1361,2022-09-19,loja física
371714069,1361,2021-08-17,loja física
253318386,1361,2022-07-30,loja física
224326261,6932,2021-04-13,loja física
551823185,6932,2021-09-14,loja física
281105258,6932,2022-04-02,loja física
626468932,6932,2021-09-17,loja física
555194783,6932,2021-05-08,loja física
350466984,7284,2021-12-04,loja física
501273702,7284,2022-04-12,loja física
882324713,1340,2022-04-24,loja física
212299722,1340,2022-09-11,loja física
217344280,1340,2022-12-19,loja física
881097562,1340,2022-12-15,loja física
824780240,1340,2022-08-24,loja física
617523610,1340,2022-09-06,loja física
371441922,1340,2022-10-29,loja física
715946121,1340,2022-11-06,loja física
611069626,1340,2022-12-12,loja física
385116895,1340,2022-11-16,loja física
222015225,1340,2022-05-25,loja física
383958778,1340,2022-10-10,loja física
385648057,1340,2022-07-16,loja física
565634340,8746,2022-04-05,loja física
409018922,8746,2022-05-16,loja física
844275737,8746,2022-06-16,loja física
414678169,8746,2022-08-20,loja física
802225711,8746,2022-05-10,loja física
667690336,8746,2022-10-03,loja física
101345921,8746,2022-06-12,loja física
616849077,8746,2022-09-18,loja física
313172249,8746,2022-10-19,loja física
438403095,8746,2022-12-04,loja física
215219710,5987,2022-05-04,loja física
343286595,5987,2022-05-16,loja física
302841966,5987,2022-06-24,loja física
612441006,5987,2022-12-21,loja física
738514608,3767,2021-04-25,loja física
441344948,3767,2021-10-15,loja física
116517722,3767,2022-02-19,loja física
698872227,3767,2021-10-25,loja física
586523981,3767,2021-12-02,loja física
444101148,3767,2022-07-09,loja física
192833550,3767,2022-01-11,loja física
417236236,3767,2022-01-12,loja física
297719414,3767,2022-04-09,loja física
159404509,3767,2021-05-04,loja física
230835621,3767,2022-02-12,loja física
265286370,3767,2021-07-25,loja física
817679326,3725,2021-05-09,loja física
189365211,3725,2021-07-14,loja física
576966083,3725,2021-07-09,loja física
780562474,3725,2021-11-20,loja física
540256907,3725,2022-02-17,loja física
393196897,3725,2022-06-13,loja física
250548387,3725,2021-11-25,loja física
209099375,3725,2021-06-29,loja física
165582549,3725,2022-08-26,loja física
613359545,4324,2020-10-29,loja física
264634933,4324,2020-12-22,loja física
314107979,4324,2020-11-23,loja física
585276255,4324,2022-03-15,loja física
516980279,4324,2021-02-12,loja física
362358182,4324,2021-12-23,loja física
501997295,4324,2021-05-01,loja física
881027723,238,2021-01-23,loja física
761560765,238,2021-02-15,loja física
177208485,238,2021-02-16,loja física
112636658,238,2022-03-20,loja física
423482289,238,2022-01-11,loja física
276011325,238,2021-01-28,loja física
538942548,238,2021-07-28,loja física
815288861,238,2022-08-17,loja física
184152485,238,2021-04-23,loja física
255083039,6694,2021-11-25,loja física
785107750,6694,2021-12-29,loja física
771176269,6694,2022-05-25,loja física
523856333,6694,2022-10-26,loja física
497300351,6694,2022-01-10,loja física
301449222,6694,2022-05-30,loja física
368172777,6694,2022-12-17,loja física
296964456,6694,2022-07-29,loja física
773527963,6694,2022-08-27,loja física
302747298,6694,2022-09-26,loja física
702646250,6694,2022-02-28,loja física
711519493,6694,2022-12-01,loja física
595337161,6694,2022-02-16,loja física
278914534,498,2022-02-02,loja física
178007099,498,2022-12-14,loja física
611072704,498,2022-02-11,loja física
259367642,498,2022-08-04,loja física
569462577,9347,2021-06-21,loja física
809049751,9347,2021-06-22,loja física
894863500,9347,2021-11-02,loja física
375912646,9699,2021-12-21,loja física
592730704,9699,2022-09-08,loja física
865705450,9699,2022-09-29,loja física
268749318,9699,2022-01-27,loja física
246985972,9699,2022-02-11,loja física
544548502,9699,2022-09-24,loja física
759355376,9699,2022-02-25,loja física
820074214,9699,2022-04-07,loja física
241161046,9699,2022-10-12,loja física
894287117,9699,2022-08-04,loja física
569385297,9699,2022-07-06,loja física
435445991,9699,2022-07-28,loja física
519503199,10664,2021-09-07,loja física
744534356,10664,2021-11-06,loja física
327193155,10664,2022-02-06,loja física
231172691,10664,2021-10-23,loja física
498947892,10664,2021-12-30,loja física
683910123,5455,2021-08-22,loja física
119393089,5455,2022-04-01,loja física
541890811,5455,2022-08-17,loja física
296508484,5455,2021-12-19,loja física
550820105,456,2021-02-07,loja física
241490172,456,2021-07-05,loja física
213698734,456,2021-08-20,loja física
679728686,5012,2021-07-04,loja física
339226946,5012,2021-10-15,loja física
427831447,5012,2022-01-28,loja física
573889966,7495,2021-12-20,loja física
555825937,7495,2022-12-13,loja física
115798956,7495,2022-11-03,loja física
403170450,7495,2022-10-03,loja física
300162220,7495,2022-01-30,loja física
764003329,5029,2021-08-06,loja física
281078296,5029,2021-11-05,loja física
445713105,5029,2021-08-15,loja física
887959667,10642,2020-12-30,loja física
692438681,10642,2021-07-02,loja física
395591255,10642,2021-08-27,loja física
721044485,2106,2022-03-17,loja física
515386712,2106,2022-05-03,loja física
823491113,2106,2022-09-28,loja física
705104793,10364,2021-07-13,loja física
240867150,10364,2022-07-22,loja física
830913061,5954,2021-10-09,loja física
517696079,5954,2022-09-28,loja física
637514779,5954,2022-03-22,loja física
420013038,5954,2021-10-18,loja física
139870993,1137,2021-12-29,loja física
579151584,1137,2022-05-16,loja física
507132292,1137,2022-06-04,loja física
349721838,1137,2022-03-24,loja física
841527264,1137,2022-03-17,loja física
401929366,1137,2022-09-08,loja física
850416275,1137,2021-12-30,loja física
674710538,2541,2021-06-09,loja física
369292878,2541,2021-12-05,loja física
579175973,2541,2022-02-27,loja física
630480987,1142,2021-12-22,loja física
756089639,1142,2022-06-13,loja física
112415497,1142,2021-12-23,loja física
563600261,1142,2022-10-06,loja física
185989361,1142,2022-08-14,loja física
421712877,1142,2022-02-05,loja física
648280760,1142,2022-05-16,loja física
500074423,1142,2022-12-11,loja física
463323277,1142,2022-11-02,loja física
650079051,2276,2021-05-02,loja física
490229193,2276,2022-01-30,loja física
708107932,2276,2021-07-01,loja física
759203807,2276,2021-07-29,loja física
203434620,2276,2021-07-05,loja física
256577749,2276,2021-05-16,loja física
673983843,2276,2021-09-20,loja física
114215675,2276,2021-06-19,loja física
320258550,2276,2021-05-22,loja física
292315293,2276,2021-08-19,loja física
619379138,2276,2021-07-10,loja física
235971012,2807,2021-02-16,loja física
296840713,2807,2021-07-26,loja física
125723284,2807,2021-03-16,loja física
345321523,2807,2022-02-01,loja física
793929281,2807,2021-12-03,loja física
332197310,2807,2021-09-13,loja física
317953614,2807,2021-03-23,loja física
107366458,6471,2021-10-17,loja física
716170959,6471,2022-08-27,loja física
380097673,6471,2022-09-13,loja física
864377410,6471,2021-11-29,loja física
759909440,6131,2021-12-01,loja física
531704292,6131,2022-12-22,loja física
546507983,6131,2022-05-18,loja física
532299197,6131,2022-12-27,loja física
114579924,6131,2022-08-06,loja física
840165367,6131,2022-03-22,loja física
190289135,6131,2022-11-20,loja física
370412608,6131,2022-01-24,loja física
589694262,6233,2020-09-07,loja física
254053165,6233,2021-01-01,loja física
129516430,6233,2021-06-15,loja física
501154839,6233,2020-12-21,loja física
584776678,6233,2021-11-20,loja física
646922306,6233,2022-01-08,loja física
825321004,6233,2020-12-01,loja física
207898193,6233,2022-08-25,loja física
196188043,6233,2020-09-24,loja física
254237802,6233,2021-01-25,loja física
709683330,4148,2020-08-20,loja física
854698648,4148,2022-07-08,loja física
496933937,4148,2021-05-02,loja física
111877010,4148,2022-04-07,loja física
143140857,4148,2021-09-19,loja física
527102274,4148,2022-11-17,loja física
235754581,4947,2020-09-15,loja física
880545379,4947,2022-03-28,loja física
632902860,4947,2021-01-02,loja física
858291724,4947,2021-11-14,loja física
867630103,4947,2021-02-02,loja física
492654075,4947,2021-04-11,loja física
711396982,4947,2021-03-26,loja física
305636390,4947,2020-12-09,loja física
309866640,4947,2021-02-07,loja física
671488135,3225,2021-04-01,loja física
469803202,3225,2021-10-15,loja física
168490835,3225,2022-06-05,loja física
524959122,3225,2021-10-07,loja física
210776037,3225,2022-02-24,loja física
160661796,7540,2022-05-25,loja física
688867556,7540,2022-12-23,loja física
363458650,7540,2022-11-15,loja física
566051879,7540,2022-11-06,loja física
128174098,7540,2022-12-26,loja física
252391242,7540,2022-11-23,loja física
257102994,7540,2022-10-30,loja física
397483205,7540,2022-12-12,loja física
394344668,10648,2020-09-25,loja física
607723039,10648,2020-12-18,loja física
534500317,10648,2022-08-26,loja física
617118473,10648,2021-11-07,loja física
123646320,10648,2021-01-18,loja física
348424581,10648,2021-10-30,loja física
738687560,1992,2022-01-01,loja física
231789760,1992,2022-01-04,loja física
308419298,1992,2022-05-16,loja física
452012658,1992,2022-07-16,loja física
157915762,1992,2022-11-05,loja física
636186940,1992,2022-05-23,loja física
561748119,1992,2022-08-23,loja física
646736846,1992,2022-07-27,loja física
638046415,7851,2021-09-22,loja física
798901438,7851,2022-02-01,loja física
874090451,7851,2021-09-26,loja física
177393597,7851,2022-10-13,loja física
826973511,7851,2022-06-23,loja física
397518623,7851,2022-05-02,loja física
384463534,7851,2022-01-25,loja física
767271385,7851,2022-04-25,loja física
708518073,7851,2022-05-05,loja física
397119191,7851,2022-06-24,loja física
436525228,7851,2021-10-25,loja física
824102963,8594,2022-01-28,loja física
215272091,8594,2022-02-15,loja física
829831007,8594,2022-02-14,loja física
434417789,7059,2022-06-26,loja física
213682046,7059,2022-12-04,loja física
666901301,7059,2022-12-18,loja física
421354490,7059,2022-08-14,loja física
682773745,7059,2022-09-07,loja física
225582701,7059,2022-12-13,loja física
362446319,7059,2022-07-10,loja física
623665417,7059,2022-12-15,loja física
489814591,2815,2022-02-24,loja física
481201361,2815,2022-04-05,loja física
662193700,2815,2022-11-18,loja física
351380725,2416,2022-03-03,loja física
732004237,2416,2022-03-27,loja física
285122283,2416,2022-07-02,loja física
726719420,2416,2022-10-24,loja física
482553591,2416,2022-11-07,loja física
623250284,2416,2022-08-08,loja física
696588817,2416,2022-12-20,loja física
137738457,2416,2022-12-27,loja física
572946080,2416,2022-09-28,loja física
201177667,7999,2021-04-23,loja física
198643867,7999,2021-08-09,loja física
107425708,7999,2021-09-01,loja física
246107985,7999,2022-06-30,loja física
637530146,7999,2021-10-06,loja física
468284244,9213,2020-10-31,loja física
689904293,9213,2021-04-23,loja física
759872666,9697,2022-03-06,loja física
299286804,9697,2022-06-08,loja física
601755044,9697,2022-08-03,loja física
540629034,9697,2022-09-06,loja física
713161045,9697,2022-10-18,loja física
331611455,9697,2022-10-13,loja física
624891141,9697,2022-12-17,loja física
526423646,9697,2022-08-19,loja física
145267022,3916,2020-08-15,loja física
203284662,3916,2021-01-09,loja física
619194222,3916,2021-02-03,loja física
870961920,3916,2022-02-21,loja física
593078146,3916,2021-11-01,loja física
349798644,3916,2020-08-27,loja física
720115322,3916,2021-07-19,loja física
327514021,3916,2020-08-18,loja física
609966911,3916,2021-11-14,loja física
568827508,3916,2020-11-15,loja física
394793523,3916,2020-10-16,loja física
702810450,3916,2021-07-26,loja física
813369499,2021,2021-03-27,loja física
367315331,2021,2022-08-12,loja física
382283400,2021,2022-02-10,loja física
512907582,2021,2021-06-19,loja física
116349446,2021,2021-06-28,loja física
628957201,2021,2022-02-09,loja física
280084276,2021,2022-06-27,loja física
433969715,2021,2022-06-10,loja física
611725762,2021,2021-07-13,loja física
365378275,2021,2022-07-07,loja física
586566471,2021,2021-11-19,loja física
517913904,2021,2021-10-20,loja física
215625524,2021,2021-09-05,loja física
333848126,1581,2021-10-10,loja física
859670091,1581,2022-10-14,loja física
874895180,564,2020-08-04,loja física
440602633,564,2020-11-07,loja física
548898439,564,2020-10-05,loja física
328033903,564,2020-10-23,loja física
481640975,564,2020-10-31,loja física
356745719,564,2022-04-06,loja física
784743431,564,2021-08-18,loja física
191492564,564,2021-11-14,loja física
556674606,564,2021-03-07,loja física
512479098,6619,2021-01-02,loja física
459933803,6619,2022-07-24,loja física
373662086,6619,2021-08-09,loja física
350499369,9081,2022-05-18,loja física
725042289,9081,2022-08-18,loja física
415205837,178,2021-02-18,loja física
840114416,178,2021-05-17,loja física
230845625,178,2021-09-12,loja física
813914598,178,2021-06-27,loja física
440019282,178,2022-10-04,loja física
371423384,178,2021-12-24,loja física
400114616,178,2022-06-01,loja física
338732696,178,2021-06-12,loja física
572807848,178,2021-03-31,loja física
281145430,178,2021-08-27,loja física
264184220,178,2022-01-15,loja física
616530113,916,2022-05-09,loja física
794498543,916,2022-10-27,loja física
594580080,916,2022-06-14,loja física
178772792,5512,2022-05-23,loja física
531409360,5512,2022-10-26,loja física
754386366,5512,2022-06-17,loja física
854935737,5512,2022-09-20,loja física
831588706,5512,2022-10-25,loja física
513037846,5512,2022-10-05,loja física
611982735,5512,2022-06-01,loja física
599308433,5512,2022-12-14,loja física
275524334,8970,2020-10-23,loja física
148640765,8970,2021-01-26,loja física
747986921,8970,2021-02-06,loja física
447661792,8970,2022-09-05,loja física
610184556,8970,2020-11-12,loja física
606444936,8970,2020-11-07,loja física
792061278,8970,2021-10-06,loja física
873777849,10581,2020-10-31,loja física
316071012,10581,2020-12-10,loja física
186808881,10581,2022-10-28,loja física
734622129,10581,2021-01-12,loja física
477929994,5300,2021-12-30,loja física
277774807,5300,2022-12-12,loja física
680555922,5154,2021-08-11,loja física
834389452,5154,2022-06-10,loja física
156810009,5154,2022-03-06,loja física
389561137,8346,2020-08-19,loja física
602307934,8346,2020-10-10,loja física
202969810,1676,2021-10-30,loja física
767022747,1676,2021-11-09,loja física
518761277,1676,2022-08-26,loja física
379899059,1676,2021-12-28,loja física
742278137,1676,2022-02-13,loja física
504243245,9286,2020-10-10,loja física
509417917,9286,2021-05-27,loja física
219229525,9286,2022-03-28,loja física
730135422,9286,2021-01-16,loja física
670912165,2426,2020-09-14,loja física
440661462,2426,2021-11-11,loja física
827201413,2426,2021-07-18,loja física
393910291,2426,2021-11-29,loja física
381126857,2426,2021-10-29,loja física
111326136,2426,2021-01-22,loja física
463658967,2426,2020-10-27,loja física
281604020,2426,2021-08-23,loja física
452166405,2426,2021-02-23,loja física
104346016,2426,2021-09-25,loja física
506537808,2426,2021-03-04,loja física
134309556,2426,2022-03-13,loja física
257870571,2426,2021-06-28,loja física
591501925,5172,2021-11-14,loja física
252708147,5172,2022-10-18,loja física
483506596,5172,2022-10-22,loja física
269873450,5172,2022-10-26,loja física
671122184,5172,2022-02-14,loja física
840278714,5172,2022-05-25,loja física
141185720,5172,2022-11-04,loja física
588474059,5562,2021-06-26,loja física
488370719,5562,2021-07-18,loja física
766409464,5562,2021-10-06,loja física
520326029,5562,2022-01-03,loja física
765707585,5562,2021-09-15,loja física
669787643,5562,2021-08-16,loja física
287961677,5562,2022-07-04,loja física
317782145,5562,2021-07-07,loja física
248961562,5562,2022-02-02,loja física
310778566,5562,2022-02-26,loja física
630596349,3436,2022-01-26,loja física
311167227,3436,2022-06-19,loja física
624263453,3436,2022-06-30,loja física
686780263,3921,2020-10-28,loja física
795211951,3921,2022-02-05,loja física
265850220,3921,2021-05-06,loja física
514146503,3921,2021-08-10,loja física
615861461,3403,2020-09-24,loja física
638894929,3403,2021-02-22,loja física
617716981,3403,2021-08-01,loja física
285782537,3403,2021-08-29,loja física
182548541,3403,2022-04-29,loja física
220836625,3403,2020-11-02,loja física
691875626,3403,2021-06-17,loja física
650851306,3403,2020-11-06,loja física
339697997,3403,2021-04-29,loja física
541952128,3403,2022-02-14,loja física
737018177,3403,2021-07-23,loja física
389397458,3403,2021-12-13,loja física
737267556,22,2020-12-03,loja física
570217793,22,2021-03-29,loja física
599681715,22,2021-03-31,loja física
205707251,22,2020-12-05,loja física
183870197,22,2021-10-25,loja física
232024988,10965,2021-02-22,loja física
232183364,10965,2021-09-28,loja física
525018638,10965,2021-09-17,loja física
629025932,10965,2021-06-16,loja física
463129456,10965,2022-02-11,loja física
822534731,10965,2021-07-17,loja física
865659298,10965,2021-04-16,loja física
861057550,10965,2022-03-28,loja física
251056433,10965,2021-09-12,loja física
154172924,10965,2021-05-03,loja física
871988674,10965,2021-06-04,loja física
247608212,10965,2021-07-30,loja física
464103291,10965,2022-01-24,loja física
647876019,9426,2021-01-12,loja física
169301182,9426,2021-09-26,loja física
602789172,9426,2021-06-10,loja física
750362332,6605,2021-11-27,loja física
207762625,6605,2022-09-17,loja física
702629205,6605,2022-09-07,loja física
446998152,6605,2022-05-04,loja física
503468197,6605,2021-12-27,loja física
887806165,6605,2022-10-08,loja física
747165387,3136,2021-04-13,loja física
532479299,3136,2022-01-08,loja física
630054801,3136,2022-01-27,loja física
514825611,3136,2021-06-13,loja física
728805421,3136,2022-04-20,loja física
139727550,3136,2021-05-21,loja física
817188756,3136,2021-08-26,loja física
548446157,3136,2021-05-07,loja física
569093354,3136,2021-05-30,loja física
306870911,3136,2021-07-20,loja física
386326949,3136,2021-10-20,loja física
828053893,8737,2022-04-05,loja física
469633111,8737,2022-04-08,loja física
436195923,8737,2022-07-20,loja física
433627423,11088,2021-04-21,loja física
851300432,11088,2021-06-24,loja física
276810694,11088,2021-07-06,loja física
229012526,11088,2021-06-14,loja física
394723895,716,2022-05-22,loja física
648244245,716,2022-06-12,loja física
418453331,716,2022-07-27,loja física
432085794,716,2022-07-18,loja física
235355610,716,2022-09-13,loja física
159746896,716,2022-12-02,loja física
679832503,716,2022-11-22,loja física
635893349,716,2022-06-16,loja física
157525157,716,2022-12-07,loja física
698273594,716,2022-10-03,loja física
587199590,716,2022-11-11,loja física
346998691,466,2021-04-03,loja física
224138599,466,2022-01-26,loja física
363778845,466,2022-05-26,loja física
492823695,466,2022-06-03,loja física
763861356,466,2021-06-10,loja física
243363215,466,2021-07-09,loja física
806888846,466,2022-03-17,loja física
806282652,466,2022-08-04,loja física
717436880,466,2021-05-18,loja física
817219244,466,2022-05-19,loja física
676124030,466,2022-01-06,loja física
592539524,466,2021-10-22,loja física
294949887,466,2021-11-28,loja física
847203713,9135,2020-08-06,loja física
655436148,9135,2020-11-18,loja física
358117932,10623,2021-11-15,loja física
147255816,10623,2022-12-27,loja física
603025474,10623,2022-08-02,loja física
592865374,8151,2020-12-29,loja física
472471099,8151,2021-08-10,loja física
587237202,8151,2021-09-01,loja física
698811592,5140,2020-08-24,loja física
440654633,5140,2020-10-19,loja física
322420437,5140,2020-11-06,loja física
718712242,5140,2021-07-17,loja física
784426808,5140,2022-02-01,loja física
371688946,5140,2020-11-04,loja física
773320991,5140,2020-11-03,loja física
392364394,5140,2021-09-15,loja física
247828939,5140,2022-08-22,loja física
306659607,5140,2021-03-10,loja física
211392247,5140,2021-12-21,loja física
767233000,5140,2021-05-17,loja física
337664401,10160,2021-06-21,loja física
380883603,10160,2021-12-30,loja física
367433908,10160,2021-09-01,loja física
263336371,4945,2020-11-07,loja física
453588860,4945,2021-07-28,loja física
799240182,4945,2021-03-29,loja física
672927733,4945,2021-04-14,loja física
523029611,4945,2020-11-11,loja física
515080159,4945,2022-01-20,loja física
872217882,4945,2021-05-16,loja física
675307538,4945,2021-02-27,loja física
455731221,4945,2021-09-30,loja física
707790834,4945,2021-01-26,loja física
395596345,4945,2022-03-23,loja física
239961120,4945,2021-12-13,loja física
722683452,10584,2021-12-02,loja física
719769635,10584,2022-04-25,loja física
730818572,10584,2022-02-18,loja física
492308332,10584,2022-12-10,loja física
525442570,10584,2022-02-08,loja física
418162401,10584,2022-06-21,loja física
762640556,10584,2022-09-28,loja física
704081862,10584,2022-10-17,loja física
893826768,6071,2021-07-19,loja física
780283643,6071,2021-12-26,loja física
355176439,6071,2021-10-27,loja física
803717453,6071,2021-12-08,loja física
226080310,6071,2022-10-06,loja física
181232091,6071,2021-07-24,loja física
196988691,6071,2021-09-01,loja física
691542408,6071,2022-04-20,loja física
216044240,6071,2022-02-12,loja física
853503831,6071,2021-10-07,loja física
420403791,6071,2021-09-13,loja física
866231797,3386,2021-06-21,loja física
709154465,3386,2021-07-05,loja física
272338789,3386,2022-06-30,loja física
699765542,3386,2021-10-02,loja física
419783648,8939,2020-12-16,loja física
861120368,8939,2021-08-08,loja física
783816975,8939,2021-12-28,loja física
477869020,8939,2021-07-29,loja física
634045051,8939,2021-07-20,loja física
430167222,8939,2022-03-06,loja física
781002312,8939,2021-05-25,loja física
739349652,8939,2021-01-11,loja física
812602919,8939,2021-01-26,loja física
315757568,8939,2021-06-20,loja física
146713241,8939,2021-03-23,loja física
744333112,8939,2021-09-22,loja física
807633887,9925,2021-05-25,loja física
363738213,9925,2022-01-10,loja física
719780405,9925,2022-04-20,loja física
355182751,4320,2021-03-28,loja física
352089574,4320,2022-04-18,loja física
189889776,4320,2021-05-28,loja física
404933083,4320,2022-10-07,loja física
233713108,4320,2021-04-20,loja física
783374197,4320,2021-06-13,loja física
530888050,4320,2022-03-25,loja física
834737031,4320,2021-06-04,loja física
655768497,4320,2022-02-21,loja física
445453155,4320,2022-01-27,loja física
813717067,4320,2022-08-20,loja física
405288159,4320,2021-06-19,loja física
584597568,5389,2021-10-20,loja física
582112376,5389,2022-02-25,loja física
441604963,5389,2021-12-30,loja física
645647001,5389,2022-06-10,loja física
763985790,5389,2021-12-27,loja física
684869113,6036,2022-03-17,loja física
726585688,6036,2022-08-10,loja física
644280936,6036,2022-06-29,loja física
336638844,6036,2022-10-18,loja física
234816786,6036,2022-07-17,loja física
255819678,6036,2022-06-12,loja física
444061856,6036,2022-04-06,loja física
262841470,182,2021-05-11,loja física
778467084,182,2022-07-11,loja física
360839054,182,2021-08-14,loja física
730648221,182,2022-10-11,loja física
608947434,182,2021-07-17,loja física
703434158,203,2021-04-14,loja física
465913494,203,2021-05-02,loja física
777362272,203,2021-05-24,loja física
194787462,203,2022-10-05,loja física
530586856,203,2021-05-13,loja física
623764157,203,2021-08-24,loja física
272953451,203,2021-07-28,loja física
133613297,203,2022-04-21,loja física
215076225,203,2021-06-08,loja física
503884614,11025,2021-02-03,loja física
146921533,11025,2021-12-20,loja física
667727437,11025,2022-05-22,loja física
649426771,10203,2021-06-30,loja física
880758899,10203,2021-09-28,loja física
820352840,10203,2021-07-15,loja física
197479017,4607,2021-08-23,loja física
887661264,4607,2021-09-18,loja física
876297639,4607,2022-03-10,loja física
648505546,4607,2021-12-11,loja física
520837884,4607,2021-12-09,loja física
160209821,4607,2022-01-28,loja física
242845138,4607,2021-11-11,loja física
284660326,3711,2022-03-01,loja física
245290007,3711,2022-03-21,loja física
725135876,3711,2022-04-23,loja física
830141173,3711,2022-10-18,loja física
283034098,3711,2022-07-21,loja física
703328591,3711,2022-03-02,loja física
801992194,3711,2022-12-09,loja física
661652225,3711,2022-05-09,loja física
271836409,3711,2022-04-13,loja física
297346631,3711,2022-08-27,loja física
660401767,3696,2022-01-27,loja física
552718870,3696,2022-05-26,loja física
465828350,3696,2022-04-02,loja física
419267695,2532,2022-03-01,loja física
186239596,2532,2022-06-22,loja física
134996497,2532,2022-04-11,loja física
551025799,2532,2022-04-27,loja física
134783283,2532,2022-08-24,loja física
524072570,2532,2022-06-29,loja física
308698406,9214,2021-08-16,loja física
662469906,9214,2021-10-08,loja física
891596054,9214,2021-09-23,loja física
495295902,9214,2021-12-30,loja física
526181246,9214,2022-01-02,loja física
689268804,9214,2021-10-05,loja física
605599484,4943,2020-09-30,loja física
417185838,4943,2020-12-30,loja física
317443887,4943,2021-02-26,loja física
279395956,4943,2021-07-17,loja física
598456177,4943,2021-07-31,loja física
498869627,4943,2021-04-07,loja física
300142623,4943,2021-01-30,loja física
280011669,4943,2021-03-16,loja física
604567726,4943,2020-12-12,loja física
165995037,35,2020-09-08,loja física
573756252,35,2020-09-30,loja física
137355845,35,2020-11-15,loja física
434960562,2258,2020-12-04,loja física
466662796,2258,2022-11-15,loja física
279566042,2258,2022-05-04,loja física
593540658,4322,2021-11-27,loja física
280143597,4322,2022-10-19,loja física
136966687,4322,2022-04-27,loja física
815147081,4322,2022-05-24,loja física
855854046,4322,2021-11-29,loja física
653524462,4322,2022-05-06,loja física
155267454,4322,2022-07-23,loja física
324098367,4322,2022-06-05,loja física
277465022,4322,2022-12-29,loja física
421502547,4322,2022-04-08,loja física
490107471,713,2022-06-08,loja física
238770451,713,2022-12-08,loja física
476704308,713,2022-10-07,loja física
435888163,713,2022-07-08,loja física
647454834,713,2022-11-03,loja física
235780838,713,2022-06-21,loja física
335373738,4702,2020-08-12,loja física
178828763,4702,2022-04-27,loja física
148746558,4702,2020-10-02,loja física
771138115,4702,2020-09-27,loja física
254820289,3281,2021-11-03,loja física
749953666,3281,2022-02-18,loja física
221981902,3281,2022-11-02,loja física
793827689,3281,2022-03-27,loja física
211791116,3281,2021-12-09,loja física
269981023,3281,2022-04-05,loja física
163897887,3281,2022-01-21,loja física
293742709,3281,2022-11-07,loja física
544367392,702,2021-02-15,loja física
144560859,702,2021-07-07,loja física
232040738,702,2021-08-26,loja física
221875342,702,2021-10-09,loja física
611556253,702,2021-03-15,loja física
626660371,702,2021-12-31,loja física
351327655,702,2021-12-23,loja física
827714443,702,2022-01-13,loja física
108400980,2004,2021-09-18,loja física
535328078,2004,2022-07-15,loja física
370475271,2004,2021-10-06,loja física
790827546,2004,2022-04-23,loja física
881751235,2004,2021-12-01,loja física
833204937,4769,2022-06-18,loja física
679451702,4769,2022-07-26,loja física
880635653,4769,2022-07-31,loja física
380115947,4769,2022-06-19,loja física
234682224,4769,2022-06-28,loja física
499890746,4769,2022-12-24,loja física
460420957,4437,2021-04-24,loja física
584303250,4437,2021-06-18,loja física
711136423,4437,2021-09-16,loja física
686188173,4437,2021-08-21,loja física
558638848,4437,2021-05-22,loja física
403832575,8724,2021-06-17,loja física
