id_cliente,ano_nascimento,nivel_educacao,estado_civil,salario_anual_dolar,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha
796,1965,Ensino Médio,Divorciado,60161,0,1,2020-10-23,0
3749,1973,Ensino Superior,União estável,73926,0,0,2021-03-02,0
8523,1968,Ensino Superior,Casado,19329,1,0,2021-12-14,0
310,1970,Pós-graduação,Casado,61872,0,1,2021-12-13,0
8629,1956,Ensino Superior,Viúva/Viúvo,46984,1,1,2021-03-26,0
236,1951,Ensino Superior,Casado,34838,1,1,2021-01-19,0
9930,1944,Pós-graduação,Solteiro,82716,0,0,2021-11-05,0
3483,1958,Ensino Superior,Casado,48192,0,0,2021-04-06,1
4599,1976,Pós-graduação,Casado,49681,0,2,2021-11-04,0
7326,1971,Pós-graduação,Casado,56850,0,1,2022-03-23,0
7352,1957,Ensino Superior,Casado,55267,0,1,2021-10-21,0
2350,1972,Ensino Superior,Casado,59666,1,1,2021-03-22,0
9145,1972,Ensino Superior,Solteiro,72504,0,1,2021-04-06,0
2964,1981,Ensino Superior,Casado,26872,0,0,2021-10-16,0
5585,1972,Ensino Superior,Solteiro,21359,1,0,2021-04-20,1
9687,1975,Ensino Superior,Solteiro,73170,0,0,2022-05-31,0
3732,1955,Pós-graduação,Casado,52750,0,1,2021-02-04,0
6303,1986,Pós-graduação,União estável,91820,0,0,2021-11-23,0
11176,1970,Pós-graduação,União estável,65968,0,1,2022-05-12,0
2986,1976,Ensino Superior,Casado,30772,1,1,2022-03-12,0
7462,1954,Ensino Superior,Solteiro,22507,0,0,2020-11-24,0
3900,1972,Ensino Superior,Casado,65685,0,1,2022-03-29,0
7034,1978,Ensino Médio,Casado,25804,1,0,2021-09-01,0
9493,1980,Pós-graduação,Solteiro,76412,0,0,2021-05-05,1
1143,1972,Ensino Superior,Casado,22063,1,0,2021-08-08,0
1,1961,Ensino Superior,Solteiro,57091,0,0,2022-06-15,1
3855,1963,Ensino Superior,Casado,22419,0,0,2021-04-18,0
5536,1959,Ensino Superior,União estável,87771,0,1,2021-05-22,1
5989,1959,Ensino Médio,Divorciado,78353,0,1,2021-04-16,0
9499,1954,Ensino Superior,Casado,93404,1,2,2021-05-07,0
6768,1962,Ensino Superior,Divorciado,37859,1,2,2021-01-12,0
2150,1958,Pós-graduação,Viúva/Viúvo,80995,0,1,2021-05-11,0
6646,1984,Ensino Superior,União estável,16529,1,0,2022-03-01,0
4887,1976,Pós-graduação,Divorciado,55412,1,1,2021-11-22,0
8560,1992,Ensino Superior,Solteiro,48789,0,0,2020-09-10,0
3321,1967,Pós-graduação,União estável,56575,0,2,2021-05-05,0
11003,1980,Ensino Médio,União estável,25130,1,0,2021-10-02,0
10402,1967,Ensino Superior,Casado,35441,1,1,2021-02-14,0
9904,1956,Ensino Superior,Casado,71391,0,1,2021-03-29,0
6141,1972,Pós-graduação,Solteiro,49494,1,0,2021-04-25,0
5687,1980,Ensino Superior,Divorciado,81702,0,0,2020-09-23,0
10856,1980,Ensino Médio,Solteiro,45889,0,1,2021-07-02,0
5121,1977,Ensino Superior,Solteiro,56628,0,1,2022-03-21,0
4186,1950,Ensino Superior,União estável,34026,1,1,2021-08-05,0
368,1974,Ensino Superior,Casado,40049,0,1,2020-11-29,0
3312,1988,Ensino Superior,Solteiro,34176,1,0,2022-05-12,0
11121,1981,Ensino Superior,Casado,19419,1,0,2020-11-10,0
5332,1960,Ensino Médio,Casado,82504,0,0,2021-07-27,0
5848,1970,Ensino Superior,União estável,81205,0,0,2022-01-13,1
10343,1991,Ensino Médio,Solteiro,61618,0,0,2020-09-29,0
5935,1956,Pós-graduação,Solteiro,55284,0,1,2020-12-24,0
2895,1963,Ensino Superior,Solteiro,49980,0,1,2021-10-23,0
10262,1980,Ensino Superior,Casado,15072,2,0,2021-05-10,0
7848,1974,Ensino Superior,Solteiro,49166,0,1,2021-06-13,0
9477,1954,Pós-graduação,Casado,65324,0,1,2022-01-11,0
4856,1957,Ensino Médio,Casado,82347,0,0,2020-11-06,0
7186,1966,Pós-graduação,União estável,30843,1,1,2022-05-26,0
5794,1974,Pós-graduação,Casado,46374,0,1,2022-03-17,1
1456,1979,Ensino Superior,Solteiro,60474,0,1,2021-04-01,0
4877,1973,Pós-graduação,Casado,38576,0,1,2022-03-04,0
425,1985,Ensino Superior,Casado,55357,2,0,2021-02-19,0
3007,1966,Ensino Superior,União estável,37758,1,1,2020-10-04,0
1031,1989,Ensino Médio,Casado,85710,0,0,2021-05-05,0
4297,1969,Ensino Superior,União estável,23228,1,0,2022-01-26,0
807,1969,Pós-graduação,União estável,44602,1,1,2022-02-15,0
9553,1987,Ensino Superior,Casado,7500,0,0,2021-01-09,0
4271,1989,Ensino Médio,União estável,38683,1,0,2020-10-04,0
4120,1975,Ensino Médio,Solteiro,49514,1,0,2021-12-17,0
2036,1973,Pós-graduação,União estável,57906,0,1,2021-06-11,0
115,1966,Pós-graduação,Solteiro,43456,0,1,2021-03-26,0
4259,1986,Pós-graduação,Solteiro,19485,2,0,2021-09-24,0
8687,1978,Ensino Superior,União estável,53172,0,1,2021-05-06,0
2447,1979,Ensino Superior,União estável,30545,1,0,2020-10-17,0
10140,1983,Pós-graduação,União estável,70123,0,0,2021-09-28,0
9353,1959,Ensino Superior,Solteiro,62450,0,1,2022-01-06,0
3623,1976,Ensino Superior,União estável,21675,1,0,2022-06-11,0
738,1981,Ensino Médio,Solteiro,42395,1,1,2022-04-04,0
7631,1978,Pós-graduação,União estável,61346,1,0,2021-10-06,0
4789,1953,Ensino Superior,União estável,80812,0,0,2021-09-17,0
773,1971,Pós-graduação,Divorciado,42835,1,1,2021-06-30,0
10602,1983,Ensino Superior,Casado,39922,1,0,2021-02-14,0
1446,1956,Pós-graduação,Solteiro,86424,0,0,2022-04-05,0
3270,1978,Ensino Médio,União estável,17117,1,0,2021-01-17,0
8443,1972,Ensino Superior,Solteiro,24762,1,0,2022-02-10,1
9653,1975,Ensino Superior,Casado,35797,0,1,2020-10-16,0
8916,1975,Ensino Superior,Divorciado,36627,2,0,2021-07-23,0
8017,1981,Ensino Médio,Casado,51111,1,1,2022-06-19,0
5830,1972,Pós-graduação,Solteiro,86857,0,0,2020-09-12,1
4597,1970,Pós-graduação,União estável,82072,0,0,2021-07-02,0
7023,1953,Pós-graduação,Solteiro,46231,2,1,2020-11-26,0
8086,1959,Ensino Superior,Casado,42243,1,1,2021-12-11,0
8825,1962,Ensino Superior,União estável,51195,1,1,2021-04-01,0
2930,1978,Pós-graduação,Solteiro,68092,0,0,2021-12-16,0
1928,1973,Ensino Superior,Casado,31814,1,0,2021-02-09,0
7108,1965,Pós-graduação,Viúva/Viúvo,51390,1,1,2020-09-08,0
10925,1983,Ensino Superior,Casado,76630,0,0,2022-01-14,0
9960,1991,Ensino Médio,Solteiro,26868,1,0,2022-04-30,0
8800,1943,Pós-graduação,Divorciado,48948,0,0,2021-02-01,1
9224,1972,Pós-graduação,Solteiro,55260,0,1,2020-12-12,0
5519,1956,Ensino Superior,União estável,64090,0,1,2021-08-07,1
5046,1958,Ensino Superior,Divorciado,78331,0,1,2022-01-23,0
7037,1974,Pós-graduação,Casado,37087,1,0,2021-08-11,0
905,1986,Ensino Superior,Divorciado,21846,1,0,2021-10-22,0
8624,1958,Ensino Superior,Casado,81320,0,0,2021-02-06,0
8945,1970,Ensino Superior,Divorciado,54137,0,1,2021-08-16,0
6445,1967,Ensino Superior,União estável,66825,0,0,2021-07-14,0
2727,1973,Ensino Superior,União estável,57100,0,0,2021-12-04,0
6404,1969,Ensino Superior,União estável,58917,1,2,2021-03-24,0
11074,1977,Ensino Superior,Solteiro,85072,0,0,2022-04-09,0
10150,1961,Ensino Superior,Solteiro,86429,0,0,2021-11-21,1
1968,1971,Ensino Superior,Viúva/Viúvo,45684,1,0,2021-12-02,0
6534,1974,Ensino Superior,União estável,47889,1,0,2022-01-04,0
9485,1986,Pós-graduação,Casado,45921,0,0,2022-03-10,0
7053,1966,Pós-graduação,Solteiro,78420,0,0,2021-06-29,0
4654,1992,Ensino Superior,União estável,75114,0,0,2021-11-07,0
9760,1963,Pós-graduação,Viúva/Viúvo,52278,0,1,2021-01-25,1
1048,1972,Pós-graduação,Casado,35641,1,0,2021-07-14,1
10619,1994,Ensino Superior,Solteiro,95529,0,0,2020-12-03,1
9308,1954,Ensino Superior,Casado,62820,0,0,2021-05-11,0
10505,1960,Pós-graduação,União estável,73113,0,0,2021-12-26,0
8362,1982,Pós-graduação,Casado,84169,0,0,2021-08-07,1
2625,1954,Ensino Médio,Solteiro,42607,0,1,2021-11-17,0
4637,1954,Pós-graduação,Solteiro,74637,0,0,2021-05-18,0
9972,1955,Pós-graduação,União estável,46015,1,1,2022-04-13,0
4483,1993,Ensino Superior,Solteiro,72354,0,0,2021-04-17,0
4487,1969,Pós-graduação,Solteiro,39858,1,0,2021-01-24,1
4988,1948,Pós-graduação,Casado,34469,1,1,2022-05-04,0
8931,1986,Ensino Superior,União estável,83033,1,0,2022-05-18,0
5871,1979,Pós-graduação,União estável,24401,0,0,2020-08-31,0
2008,1978,Ensino Superior,Casado,77583,0,0,2022-02-10,0
3139,1982,Ensino Médio,Solteiro,74116,0,0,2021-12-30,0
10037,1993,Ensino Superior,Solteiro,74293,0,0,2022-05-04,0
10673,1976,Pós-graduação,Casado,68397,0,1,2021-11-17,0
5303,1974,Pós-graduação,União estável,79632,0,0,2022-04-08,0
538,1989,Ensino Superior,Solteiro,46107,1,0,2022-02-10,0
7922,1951,Pós-graduação,Solteiro,64950,0,1,2020-08-12,0
5692,1989,Ensino Médio,Casado,25443,1,0,2020-12-22,0
4843,1952,Ensino Superior,Solteiro,75127,0,0,2022-05-22,0
6383,1971,Pós-graduação,União estável,32892,1,0,2022-05-25,0
1628,1971,Ensino Superior,União estável,71796,0,0,2021-10-24,0
1204,1970,Pós-graduação,Casado,67536,0,1,2021-05-22,0
3673,1971,Ensino Superior,Solteiro,55239,0,1,2021-07-14,0
760,1975,Pós-graduação,Divorciado,60554,1,0,2021-08-09,0
8957,1952,Ensino Médio,Solteiro,64831,1,1,2021-06-10,0
4128,1962,Pós-graduação,União estável,56067,0,1,2021-07-20,0
6810,1983,Ensino Superior,Divorciado,82025,0,0,2021-05-28,1
5386,1953,Ensino Superior,União estável,94384,0,0,2021-03-04,1
8700,1986,Ensino Médio,Solteiro,14906,0,0,2020-12-22,0
3202,1987,Pós-graduação,Casado,51563,0,0,2020-10-01,0
1328,1982,Ensino Médio,Casado,57937,0,1,2022-02-16,0
8405,1979,Ensino Superior,Divorciado,68274,1,1,2021-09-30,0
6515,1977,Ensino Superior,União estável,39771,1,0,2021-12-06,0
2882,1975,Ensino Médio,Divorciado,67893,0,1,2020-10-01,0
7574,1979,Pós-graduação,União estável,27922,1,0,2022-05-10,0
6387,1976,Pós-graduação,União estável,52190,1,1,2022-05-08,0
5320,1973,Pós-graduação,Divorciado,44051,1,1,2021-01-29,1
5048,1971,Pós-graduação,Solteiro,42767,2,0,2021-05-11,0
8146,1976,Pós-graduação,União estável,46106,1,1,2022-05-11,0
10031,1976,Pós-graduação,Casado,16927,1,1,2021-02-10,0
5748,1965,Ensino Superior,Casado,59754,0,1,2020-12-01,1
2134,1952,Ensino Superior,Solteiro,53700,0,1,2020-08-17,0
1523,1973,Ensino Superior,Casado,59041,1,1,2022-05-07,0
9665,1957,Pós-graduação,Divorciado,54237,0,1,2021-04-27,0
4640,1967,Ensino Superior,Divorciado,70647,0,1,2020-09-21,0
3635,1962,Pós-graduação,Solteiro,52597,0,1,2022-05-07,0
3547,1969,Pós-graduação,União estável,41021,1,0,2020-12-30,1
2456,1975,Pós-graduação,Casado,40233,0,1,2021-10-14,0
5633,1980,Ensino Superior,Casado,50183,1,1,2022-06-25,0
7801,1959,Ensino Superior,União estável,54753,0,1,2021-09-12,0
10489,1973,Ensino Superior,Casado,92955,0,0,2021-08-19,1
7011,1973,Ensino Superior,Casado,33471,1,0,2020-10-12,0
2620,1974,Pós-graduação,Casado,34596,1,0,2021-04-13,1
3933,1980,Ensino Superior,União estável,44010,1,0,2020-10-13,0
10981,1988,Ensino Superior,Casado,84219,0,0,2022-02-02,0
1734,1968,Pós-graduação,União estável,40706,2,1,2021-01-17,0
10995,1988,Ensino Médio,Casado,15716,1,0,2020-11-12,0
6357,1959,Ensino Médio,Divorciado,59052,0,1,2021-11-17,0
9209,1971,Pós-graduação,União estável,80573,0,0,2020-10-14,0
10286,1962,Ensino Superior,Casado,83715,0,0,2022-02-03,0
2611,1959,Pós-graduação,União estável,82576,0,0,2020-08-01,0
1600,1965,Pós-graduação,Casado,56962,2,1,2021-10-11,0
3308,1952,Ensino Superior,Casado,35704,1,1,2022-01-03,0
5407,1954,Ensino Superior,União estável,53103,0,1,2021-09-12,0
2166,1960,Ensino Médio,Viúva/Viúvo,46779,1,1,2021-07-12,0
3955,1965,Ensino Superior,Divorciado,4861,0,0,2022-06-22,0
6634,1979,Pós-graduação,Divorciado,33462,1,0,2021-08-07,0
3056,1978,Ensino Superior,Divorciado,63693,0,1,2021-10-14,0
5718,1950,Ensino Superior,Casado,80763,0,0,2021-08-15,1
6872,1974,Pós-graduação,Casado,65352,0,1,2021-08-21,0
8164,1978,Pós-graduação,Casado,82170,0,0,2021-11-25,0
4580,1969,Ensino Superior,Casado,75759,0,0,2021-10-25,1
9305,1976,Ensino Médio,Solteiro,79689,0,0,2021-05-12,0
453,1956,Pós-graduação,Viúva/Viúvo,35340,1,1,2022-06-29,0
8545,1954,Ensino Superior,Divorciado,85683,0,0,2022-03-21,1
9850,1972,Ensino Médio,Casado,24884,1,0,2020-11-29,0
7378,1981,Pós-graduação,União estável,42021,1,0,2020-08-31,0
7646,1989,Ensino Superior,Solteiro,64449,1,0,2022-02-18,0
1640,1954,Ensino Superior,Divorciado,64587,1,1,2022-06-22,0
5184,1995,Ensino Superior,Solteiro,34824,0,0,2022-03-26,0
8492,1978,Ensino Superior,União estável,75437,0,0,2021-11-09,0
11188,1957,Ensino Superior,União estável,26091,1,1,2022-02-25,0
1212,1973,Ensino Superior,Casado,52845,1,0,2021-08-13,0
9097,1956,Ensino Superior,Divorciado,46086,0,1,2021-11-03,0
10473,1956,Pós-graduação,Viúva/Viúvo,78028,0,1,2020-09-10,1
7962,1987,Pós-graduação,Solteiro,95169,0,0,2021-10-09,1
9984,1981,Ensino Médio,Casado,56337,1,1,2021-03-27,1
5527,1987,Ensino Superior,União estável,22434,1,0,2021-02-13,0
6374,1954,Pós-graduação,Casado,36930,0,1,2021-05-17,0
7453,1954,Ensino Superior,Solteiro,36130,0,1,2021-02-02,1
8952,1953,Pós-graduação,Casado,65569,0,1,2020-11-05,0
241,1952,Ensino Superior,União estável,83844,0,0,2021-05-12,0
8975,1968,Ensino Superior,Casado,19514,1,1,2022-01-26,0
6119,1963,Pós-graduação,Solteiro,36736,1,1,2021-05-10,0
5236,1979,Ensino Superior,União estável,77568,0,1,2020-08-25,0
5723,1976,Pós-graduação,União estável,49187,0,1,2022-01-11,0
1710,1978,Ensino Superior,Solteiro,30168,1,0,2021-03-07,0
1970,1968,Pós-graduação,União estável,34053,0,1,2020-09-10,0
5313,1971,Pós-graduação,Casado,38196,1,1,2022-04-18,0
10634,1951,Pós-graduação,Casado,59412,0,0,2022-04-19,0
7010,1965,Ensino Médio,Casado,70924,0,0,2022-04-07,0
8562,1969,Ensino Superior,União estável,54165,0,0,2021-05-28,0
3158,1973,Ensino Superior,Casado,32300,1,0,2021-01-03,0
4436,1976,Ensino Superior,Solteiro,20180,0,0,2021-02-20,0
5287,1973,Ensino Superior,Casado,34961,1,0,2022-06-19,0
2445,1974,Pós-graduação,União estável,28440,1,0,2021-07-07,0
6059,1953,Pós-graduação,União estável,64504,1,2,2021-03-04,1
4550,1966,Pós-graduação,União estável,33564,0,1,2022-06-24,0
4240,1978,Ensino Superior,Casado,17345,1,0,2020-11-03,0
8911,1967,Pós-graduação,Casado,56320,0,1,2021-04-08,0
3706,1978,Ensino Superior,Solteiro,28647,1,0,2021-08-21,1
3628,1987,Ensino Médio,Solteiro,15038,1,0,2021-01-29,0
10175,1958,Pós-graduação,Divorciado,32173,0,1,2021-08-01,0
8985,1964,Ensino Médio,União estável,68316,0,1,2020-11-04,0
5204,1971,Ensino Superior,União estável,74538,0,0,2021-06-29,1
9220,1971,Ensino Superior,Solteiro,91700,0,0,2021-01-17,1
9888,1969,Ensino Superior,União estável,68695,0,0,2022-06-25,0
5263,1977,Ensino Médio,Casado,31056,1,0,2021-01-22,0
1020,1973,Ensino Superior,Casado,79593,0,0,2022-05-12,0
9503,1980,Ensino Superior,Solteiro,28071,0,0,2020-08-29,0
10613,1958,Pós-graduação,União estável,37334,1,1,2022-02-26,0
67,1972,Pós-graduação,Solteiro,46423,1,1,2021-09-18,0
6019,1971,Pós-graduação,Casado,37126,1,0,2022-03-30,1
5863,1953,Ensino Superior,Casado,47703,0,1,2021-05-29,0
3717,1959,Ensino Superior,Casado,61180,0,1,2022-04-23,0
6730,1954,Ensino Superior,Casado,38998,1,1,2020-11-03,0
10749,1991,Ensino Superior,Solteiro,8028,0,0,2020-09-18,0
4998,1962,Ensino Superior,União estável,76081,0,0,2022-05-23,0
6287,1986,Ensino Superior,União estável,34728,1,0,2021-07-30,1
5985,1965,Pós-graduação,Solteiro,33168,0,1,2020-10-13,0
4754,1966,Pós-graduação,Casado,33585,0,1,2021-09-25,0
4002,1960,Pós-graduação,Casado,77037,0,1,2021-10-13,0
8870,1984,Ensino Superior,União estável,35196,1,0,2020-11-13,1
966,1966,Ensino Superior,Casado,44529,0,1,2021-07-05,0
4767,1965,Ensino Médio,Casado,70924,0,0,2022-04-07,0
9725,1966,Pós-graduação,União estável,28764,1,1,2022-06-05,0
4475,1949,Pós-graduação,Casado,69098,0,0,2021-02-16,0
5740,1970,Ensino Médio,Divorciado,25959,1,1,2021-02-14,1
5731,1983,Pós-graduação,Casado,27100,1,0,2021-04-05,0
7290,1985,Ensino Superior,Solteiro,70596,0,0,2020-10-05,0
3846,1974,Ensino Superior,Casado,42557,0,1,2020-08-29,0
8104,1951,Pós-graduação,Casado,53312,0,0,2021-08-09,0
4507,1952,Ensino Superior,Solteiro,72228,0,0,2020-11-27,0
11013,1987,Ensino Superior,União estável,67605,0,0,2021-03-31,0
4491,1949,Pós-graduação,Casado,62845,1,1,2020-10-01,0
3759,1958,Ensino Superior,União estável,65196,0,2,2021-07-25,0
1162,1987,Pós-graduação,Solteiro,42000,0,0,2021-01-10,1
2055,1973,Pós-graduação,Divorciado,35860,1,1,2022-05-19,0
10766,1964,Pós-graduação,Casado,65526,0,1,2022-04-11,0
4415,1961,Ensino Superior,Casado,16860,1,1,2020-09-12,0
3005,1992,Ensino Superior,Solteiro,83528,0,0,2022-05-01,1
2223,1965,Ensino Médio,Divorciado,64176,0,1,2020-08-03,0
4817,1956,Ensino Superior,Divorciado,22304,0,0,2020-08-04,0
2875,1978,Ensino Superior,Casado,67023,0,0,2022-03-04,0
10536,1971,Pós-graduação,União estável,32892,1,0,2022-05-25,0
11112,1966,Ensino Superior,União estável,70713,0,1,2020-12-03,0
3807,1955,Ensino Superior,União estável,59925,0,1,2020-11-30,0
9197,1953,Ensino Superior,Casado,39722,0,1,2022-02-24,0
10832,1958,Ensino Superior,União estável,46610,0,0,2021-07-18,0
6421,1961,Ensino Superior,União estável,88347,0,0,2021-07-03,0
4207,1981,Pós-graduação,Casado,87171,0,0,2021-05-01,0
577,1976,Ensino Médio,União estável,26907,1,1,2021-08-20,0
10855,1968,Pós-graduação,Solteiro,50014,1,0,2022-01-22,0
3081,1978,Pós-graduação,Casado,41014,1,0,2021-04-22,0
3535,1965,Ensino Superior,Solteiro,66294,0,0,2022-03-17,0
247,1971,Ensino Superior,Casado,36715,1,0,2020-11-17,1
8707,1956,Ensino Superior,Casado,79456,0,0,2020-08-22,1
9523,1982,Ensino Superior,União estável,40479,1,0,2021-08-17,0
6072,1970,Pós-graduação,Solteiro,75345,0,0,2021-02-02,1
6295,1977,Ensino Superior,Casado,54233,0,1,2021-02-04,0
10914,1970,Ensino Superior,Solteiro,24163,1,1,2021-10-12,0
1509,1958,Pós-graduação,União estável,84460,0,0,2021-01-04,1
5577,1983,Ensino Superior,União estável,43776,1,0,2022-05-03,0
7348,1958,Pós-graduação,Solteiro,71691,0,0,2022-03-17,1
1127,1973,Pós-graduação,Casado,85844,0,0,2022-05-29,0
1833,1974,Pós-graduação,Solteiro,39190,1,0,2022-04-26,0
4944,1959,Ensino Superior,União estável,71367,0,0,2021-08-23,0
9080,1972,Pós-graduação,Solteiro,38578,1,1,2021-06-22,0
6466,1965,Pós-graduação,Casado,57236,1,1,2022-03-12,0
9964,1979,Ensino Superior,Solteiro,61825,0,1,2021-08-07,0
4790,1958,Ensino Superior,Divorciado,79803,0,1,2022-06-02,0
10245,1986,Ensino Médio,Solteiro,80910,0,0,2020-10-31,0
1109,1982,Pós-graduação,União estável,27590,1,0,2021-04-23,0
6001,1979,Ensino Superior,Casado,56775,0,1,2021-01-02,0
5538,1975,Ensino Superior,Divorciado,83829,0,0,2021-10-08,1
10552,1979,Ensino Médio,Casado,54210,0,1,2021-05-20,0
1545,1986,Ensino Superior,Casado,38508,1,0,2021-08-02,0
7409,1970,Ensino Superior,União estável,53187,1,0,2021-10-26,0
4444,1972,Ensino Superior,Casado,30023,1,0,2022-03-24,0
146,1960,Pós-graduação,Solteiro,76045,0,0,2021-11-15,0
6271,1952,Pós-graduação,Casado,50870,0,1,2022-06-19,0
10065,1970,Ensino Médio,Casado,15315,0,0,2021-08-03,0
4741,1974,Ensino Médio,Casado,65463,1,0,2022-01-30,0
246,1965,Ensino Superior,Casado,66480,1,1,2022-05-31,0
375,1954,Ensino Superior,Divorciado,76773,0,0,2021-02-25,0
1524,1983,Ensino Médio,Solteiro,81698,0,0,2021-03-01,1
10022,1973,Pós-graduação,Solteiro,54466,1,1,2022-02-09,0
7451,1960,Pós-graduação,Solteiro,98777,0,0,2022-02-17,0
11010,1984,Pós-graduação,Solteiro,16269,1,0,2021-08-30,0
4356,1971,Ensino Superior,União estável,71819,0,1,2021-08-28,0
3885,1983,Pós-graduação,Casado,33569,1,0,2021-10-16,1
1175,1983,Pós-graduação,Casado,36262,0,0,2021-09-20,1
880,1966,Ensino Médio,União estável,22634,0,0,2021-01-16,0
2320,1978,Ensino Médio,Casado,47025,0,1,2021-09-12,0
850,1968,Ensino Superior,Solteiro,70566,0,1,2021-10-06,0
4713,1979,Pós-graduação,Casado,31605,1,0,2020-11-22,0
675,1973,Pós-graduação,Divorciado,52034,1,1,2021-05-17,0
5025,1979,Ensino Superior,Solteiro,48526,1,0,2021-12-24,0
2308,1954,Ensino Superior,Casado,46734,0,1,2020-11-18,0
5995,1962,Ensino Superior,Divorciado,39552,1,1,2020-12-18,1
6749,1966,Ensino Superior,Solteiro,86358,1,1,2020-08-08,0
1010,1977,Ensino Superior,União estável,46931,2,1,2022-04-24,0
8977,1985,Ensino Médio,Solteiro,16581,0,0,2021-01-12,0
4756,1952,Ensino Médio,Divorciado,63998,0,0,2021-12-20,1
3412,1951,Pós-graduação,Casado,67381,0,1,2021-01-15,0
606,1967,Ensino Superior,Solteiro,25930,1,1,2021-10-10,0
5961,1978,Ensino Superior,Casado,42693,1,0,2022-06-07,0
2975,1976,Ensino Superior,União estável,85606,0,1,2020-11-12,0
2894,1985,Ensino Superior,Solteiro,72903,0,0,2021-10-29,1
7613,1974,Ensino Médio,União estável,49669,1,0,2022-05-24,0
10542,1968,Pós-graduação,Casado,36778,1,1,2020-08-05,0
8015,1962,Pós-graduação,Divorciado,85696,0,0,2021-05-03,1
10617,1989,Pós-graduação,Divorciado,10979,0,0,2022-05-22,0
11166,1961,Ensino Superior,Casado,49678,0,1,2021-02-02,0
849,1953,Pós-graduação,União estável,56129,0,1,2021-06-20,0
523,1989,Ensino Superior,Casado,37155,1,0,2021-01-31,0
4066,1978,Ensino Médio,Divorciado,21282,1,0,2022-05-11,0
8414,1962,Pós-graduação,Solteiro,33419,0,1,2021-08-17,0
819,1945,Ensino Superior,Viúva/Viúvo,63285,0,0,2021-11-05,0
4961,1974,Pós-graduação,União estável,21255,1,0,2022-01-21,0
749,1981,Ensino Superior,União estável,42162,1,0,2021-11-19,1
5430,1956,Ensino Superior,União estável,54450,1,1,2020-09-14,0
7755,1954,Pós-graduação,Casado,57744,0,1,2021-11-12,0
10525,1986,Ensino Superior,Solteiro,26576,1,0,2020-10-13,1
1453,1943,Pós-graduação,Viúva/Viúvo,57513,0,0,2021-07-06,0
8310,1964,Ensino Superior,União estável,68142,0,1,2020-08-29,0
10710,1979,Ensino Superior,Casado,7500,0,1,2020-08-29,0
5031,1974,Ensino Superior,União estável,83145,0,0,2020-09-22,1
2613,1960,Pós-graduação,Casado,54197,0,1,2022-04-03,0
213,1963,Pós-graduação,Solteiro,23091,1,1,2022-05-28,0
967,1976,Ensino Superior,Casado,46049,1,1,2021-07-21,1
1077,1974,Ensino Superior,União estável,56715,0,0,2020-12-05,0
7959,1961,Ensino Superior,Casado,79410,0,0,2022-05-29,0
640,1951,Ensino Superior,Casado,57304,0,1,2021-03-11,0
4252,1965,Ensino Superior,Casado,44375,0,1,2022-03-23,0
8432,1956,Ensino Superior,União estável,54450,1,1,2020-09-14,0
6218,1965,Ensino Superior,Casado,59594,0,1,2020-10-20,0
6905,1994,Ensino Superior,União estável,80685,0,0,2020-08-22,0
5922,1974,Pós-graduação,Casado,40344,0,1,2021-10-13,0
3598,1972,Ensino Superior,Casado,62710,0,1,2021-05-23,0
6116,1968,Ensino Médio,Casado,48985,0,1,2021-07-05,0
6263,1968,Ensino Superior,União estável,35322,1,2,2020-08-22,0
10486,1948,Ensino Superior,Casado,77142,0,0,2021-05-29,0
2410,1969,Ensino Superior,Solteiro,81657,0,0,2022-01-22,0
193,1996,Ensino Médio,Casado,14421,0,0,2022-02-17,0
3363,1974,Ensino Médio,Casado,20130,0,0,2022-03-17,0
8278,1990,Pós-graduação,Casado,74214,0,0,2020-08-26,0
10660,1957,Pós-graduação,Casado,66726,1,1,2022-01-12,0
8686,1979,Ensino Médio,União estável,23724,1,0,2021-01-08,0
1604,1960,Pós-graduação,Casado,47353,0,1,2021-11-13,0
5907,1952,Pós-graduação,Casado,33444,1,1,2020-11-03,0
10669,1981,Ensino Superior,Casado,54386,0,1,2021-05-17,0
2918,1981,Ensino Superior,Divorciado,28510,1,1,2021-04-13,0
5735,1991,Pós-graduação,Solteiro,90638,0,0,2022-02-13,0
359,1950,Ensino Superior,União estável,48070,0,1,2021-01-13,0
8387,1957,Ensino Superior,Casado,43140,0,1,2021-01-05,0
1829,1961,Pós-graduação,Divorciado,54959,0,1,2021-01-19,1
3839,1958,Ensino Médio,Solteiro,15056,1,1,2021-05-03,0
9392,1971,Ensino Superior,Solteiro,26954,1,0,2022-05-08,0
2292,1985,Ensino Superior,Solteiro,22327,1,0,2021-08-02,0
10466,1965,Ensino Superior,Casado,44393,1,1,2021-08-22,0
9855,1952,Pós-graduação,Solteiro,62000,0,1,2021-08-25,0
4088,1962,Pós-graduação,União estável,31497,0,1,2020-12-06,0
5231,1974,Ensino Médio,Casado,45894,0,2,2022-02-27,0
590,1970,Pós-graduação,Divorciado,78579,0,0,2020-12-22,1
8732,1969,Pós-graduação,Viúva/Viúvo,67369,0,1,2020-11-17,1
2315,1960,Ensino Superior,Divorciado,58401,0,1,2022-04-20,0
3515,1952,Ensino Superior,Solteiro,62307,0,1,2022-02-17,0
2245,1969,Pós-graduação,Casado,43641,1,1,2021-04-22,0
6283,1968,Pós-graduação,Divorciado,63841,0,1,2021-04-21,0
